Date, Open, High, Low, Close
12/07/98, 10849.09, 10849.09, 10849.09, 10849.09
12/04/98, 10743.65, 10743.65, 10743.65, 10743.65
12/03/98, 10543.34, 10543.34, 10543.34, 10543.34
12/02/98, 10702.35, 10702.35, 10702.35, 10702.35
12/01/98, 10731.48, 10731.48, 10731.48, 10731.48
11/30/98, 10650.20, 10650.20, 10650.20, 10650.20
11/27/98, 10900.39, 10900.39, 10900.39, 10900.39
11/25/98, 10836.96, 10836.96, 10836.96, 10836.96
11/24/98, 10783.53, 10783.53, 10783.53, 10783.53
11/23/98, 10831.27, 10831.27, 10831.27, 10831.27
11/20/98, 10632.35, 10632.35, 10632.35, 10632.35
11/19/98, 10547.19, 10547.19, 10547.19, 10547.19
11/18/98, 10478.85, 10478.85, 10478.85, 10478.85
11/17/98, 10415.39, 10415.39, 10415.39, 10415.39
11/16/98, 10383.89, 10383.89, 10383.89, 10383.89
11/13/98, 10307.34, 10307.34, 10307.34, 10307.34
11/12/98, 10262.81, 10262.81, 10262.81, 10262.81
11/11/98, 10291.45, 10291.45, 10291.45, 10291.45
11/10/98, 10352.17, 10352.17, 10352.17, 10352.17
11/09/98, 10375.98, 10375.98, 10375.98, 10375.98
11/06/98, 10455.22, 10455.22, 10455.22, 10455.22
11/05/98, 10377.74, 10377.74, 10377.74, 10377.74
11/04/98, 10255.12, 10255.12, 10255.12, 10255.12
11/03/98, 10173.34, 10173.34, 10173.34, 10173.34
11/02/98, 10185.27, 10185.27, 10185.27, 10185.27
10/30/98, 10032.19, 10032.19, 10032.19, 10032.19
10/29/98, 9906.87, 9906.87, 9906.87, 9906.87
10/28/98, 9751.02, 9751.02, 9751.02, 9751.02
10/27/98, 9747.27, 9747.27, 9747.27, 9747.27
10/26/98, 9784.16, 9784.16, 9784.16, 9784.16
10/23/98, 9750.47, 9750.47, 9750.47, 9750.47
10/22/98, 9802.40, 9802.40, 9802.40, 9802.40
10/21/98, 9720.19, 9720.19, 9720.19, 9720.19
10/20/98, 9663.73, 9663.73, 9663.73, 9663.73
10/19/98, 9622.85, 9622.85, 9622.85, 9622.85
10/16/98, 9536.53, 9536.53, 9536.53, 9536.53
10/15/98, 9434.87, 9434.87, 9434.87, 9434.87
10/14/98, 9060.47, 9060.47, 9060.47, 9060.47
10/13/98, 8960.40, 8960.40, 8960.40, 8960.40
10/12/98, 9013.34, 9013.34, 9013.34, 9013.34
10/09/98, 8850.91, 8850.91, 8850.91, 8850.91
10/08/98, 8620.80, 8620.80, 8620.80, 8620.80
10/07/98, 8792.20, 8792.20, 8792.20, 8792.20
10/06/98, 8951.50, 8951.50, 8951.50, 8951.50
10/05/98, 9001.34, 9001.34, 9001.34, 9001.34
10/02/98, 9167.94, 9167.94, 9167.94, 9167.94
10/01/98, 9053.16, 9053.16, 9053.16, 9053.16
09/30/98, 9346.81, 9346.81, 9346.81, 9346.81
09/29/98, 9600.39, 9600.39, 9600.39, 9600.39
09/28/98, 9603.94, 9603.94, 9603.94, 9603.94
09/25/98, 9575.98, 9575.98, 9575.98, 9575.98
09/24/98, 9566.24, 9566.24, 9566.24, 9566.24
09/23/98, 9767.23, 9767.23, 9767.23, 9767.23
09/22/98, 9452.79, 9452.79, 9452.79, 9452.79
09/21/98, 9381.66, 9381.66, 9381.66, 9381.66
09/18/98, 9361.48, 9361.48, 9361.48, 9361.48
09/17/98, 9323.13, 9323.13, 9323.13, 9323.13
09/16/98, 9529.36, 9529.36, 9529.36, 9529.36
09/15/98, 9453.67, 9453.67, 9453.67, 9453.67
09/14/98, 9378.57, 9378.57, 9378.57, 9378.57
09/11/98, 9206.78, 9206.78, 9206.78, 9206.78
09/10/98, 8963.74, 8963.74, 8963.74, 8963.74
09/09/98, 9198.69, 9198.69, 9198.69, 9198.69
09/08/98, 9354.26, 9354.26, 9354.26, 9354.26
09/04/98, 8931.15, 8931.15, 8931.15, 8931.15
09/03/98, 8993.53, 8993.53, 8993.53, 8993.53
09/02/98, 9090.03, 9090.03, 9090.03, 9090.03
09/01/98, 9090.01, 9090.01, 9090.01, 9090.01
08/31/98, 8785.71, 8785.71, 8785.71, 8785.71
08/28/98, 9418.02, 9418.02, 9418.02, 9418.02
08/27/98, 9557.07, 9557.07, 9557.07, 9557.07
08/26/98, 9948.06, 9948.06, 9948.06, 9948.06
08/25/98, 10064.42, 10064.42, 10064.42, 10064.42
08/24/98, 10035.48, 10035.48, 10035.48, 10035.48
08/21/98, 9996.82, 9996.82, 9996.82, 9996.82
08/20/98, 10113.02, 10113.02, 10113.02, 10113.02
08/19/98, 10182.52, 10182.52, 10182.52, 10182.52
08/18/98, 10220.49, 10220.49, 10220.49, 10220.49
08/17/98, 10064.79, 10064.79, 10064.79, 10064.79
08/14/98, 9913.77, 9913.77, 9913.77, 9913.77
08/13/98, 10003.82, 10003.82, 10003.82, 10003.82
08/12/98, 10088.31, 10088.31, 10088.31, 10088.31
08/11/98, 9942.61, 9942.61, 9942.61, 9942.61
08/10/98, 10102.60, 10102.60, 10102.60, 10102.60
08/07/98, 10165.91, 10165.91, 10165.91, 10165.91
08/06/98, 10112.69, 10112.69, 10112.69, 10112.69
08/05/98, 10008.21, 10008.21, 10008.21, 10008.21
08/04/98, 9971.55, 9971.55, 9971.55, 9971.55
08/03/98, 10334.18, 10334.18, 10334.18, 10334.18
07/31/98, 10420.26, 10420.26, 10420.26, 10420.26
07/30/98, 10622.17, 10622.17, 10622.17, 10622.17
07/29/98, 10469.44, 10469.44, 10469.44, 10469.44
07/28/98, 10515.09, 10515.09, 10515.09, 10515.09
07/27/98, 10670.28, 10670.28, 10670.28, 10670.28
07/24/98, 10659.86, 10659.86, 10659.86, 10659.86
07/23/98, 10672.30, 10672.30, 10672.30, 10672.30
07/22/98, 10883.24, 10883.24, 10883.24, 10883.24
07/21/98, 10929.79, 10929.79, 10929.79, 10929.79
07/20/98, 11091.27, 11091.27, 11091.27, 11091.27
07/17/98, 11106.10, 11106.10, 11106.10, 11106.10
07/16/98, 11086.69, 11086.69, 11086.69, 11086.69
07/15/98, 11014.60, 11014.60, 11014.60, 11014.60
07/14/98, 11024.40, 11024.40, 11024.40, 11024.40
07/13/98, 10929.28, 10929.28, 10929.28, 10929.28
07/10/98, 10916.22, 10916.22, 10916.22, 10916.22
07/09/98, 10879.93, 10879.93, 10879.93, 10879.93
07/08/98, 10936.85, 10936.85, 10936.85, 10936.85
07/07/98, 10839.08, 10839.08, 10839.08, 10839.08
07/06/98, 10855.85, 10855.85, 10855.85, 10855.85
07/02/98, 10764.72, 10764.72, 10764.72, 10764.72
07/01/98, 10786.81, 10786.81, 10786.81, 10786.81
06/30/98, 10663.61, 10663.61, 10663.61, 10663.61
06/29/98, 10681.55, 10681.55, 10681.55, 10681.55
06/26/98, 10617.67, 10617.67, 10617.67, 10617.67
06/25/98, 10591.96, 10591.96, 10591.96, 10591.96
06/24/98, 10620.96, 10620.96, 10620.96, 10620.96
06/23/98, 10502.79, 10502.79, 10502.79, 10502.79
06/22/98, 10365.39, 10365.39, 10365.39, 10365.39
06/19/98, 10325.85, 10325.85, 10325.85, 10325.85
06/18/98, 10363.46, 10363.46, 10363.46, 10363.46
06/17/98, 10386.99, 10386.99, 10386.99, 10386.99
06/16/98, 10214.09, 10214.09, 10214.09, 10214.09
06/15/98, 10105.44, 10105.44, 10105.44, 10105.44
06/12/98, 10316.19, 10316.19, 10316.19, 10316.19
06/11/98, 10300.65, 10300.65, 10300.65, 10300.65
06/10/98, 10454.89, 10454.89, 10454.89, 10454.89
06/09/98, 10527.40, 10527.40, 10527.40, 10527.40
06/08/98, 10501.06, 10501.06, 10501.06, 10501.06
06/05/98, 10472.95, 10472.95, 10472.95, 10472.95
06/04/98, 10325.22, 10325.22, 10325.22, 10325.22
06/03/98, 10225.57, 10225.57, 10225.57, 10225.57
06/02/98, 10300.77, 10300.77, 10300.77, 10300.77
06/01/98, 10279.90, 10279.90, 10279.90, 10279.90
05/29/98, 10314.18, 10314.18, 10314.18, 10314.18
05/28/98, 10362.05, 10362.05, 10362.05, 10362.05
05/27/98, 10304.06, 10304.06, 10304.06, 10304.06
05/26/98, 10341.47, 10341.47, 10341.47, 10341.47
05/22/98, 10497.71, 10497.71, 10497.71, 10497.71
05/21/98, 10544.66, 10544.66, 10544.66, 10544.66
05/20/98, 10588.05, 10588.05, 10588.05, 10588.05
05/19/98, 10533.97, 10533.97, 10533.97, 10533.97
05/18/98, 10485.71, 10485.71, 10485.71, 10485.71
05/15/98, 10536.98, 10536.98, 10536.98, 10536.98
05/14/98, 10617.25, 10617.25, 10617.25, 10617.25
05/13/98, 10622.47, 10622.47, 10622.47, 10622.47
05/12/98, 10602.71, 10602.71, 10602.71, 10602.71
05/11/98, 10548.61, 10548.61, 10548.61, 10548.61
05/08/98, 10572.92, 10572.92, 10572.92, 10572.92
05/07/98, 10459.44, 10459.44, 10459.44, 10459.44
05/06/98, 10548.39, 10548.39, 10548.39, 10548.39
05/05/98, 10634.27, 10634.27, 10634.27, 10634.27
05/04/98, 10692.74, 10692.74, 10692.74, 10692.74
05/01/98, 10682.49, 10682.49, 10682.49, 10682.49
04/30/98, 10609.61, 10609.61, 10609.61, 10609.61
04/29/98, 10455.70, 10455.70, 10455.70, 10455.70
04/28/98, 10364.45, 10364.45, 10364.45, 10364.45
04/27/98, 10345.55, 10345.55, 10345.55, 10345.55
04/24/98, 10564.96, 10564.96, 10564.96, 10564.96
04/23/98, 10673.88, 10673.88, 10673.88, 10673.88
04/22/98, 10782.75, 10782.75, 10782.75, 10782.75
04/21/98, 10756.64, 10756.64, 10756.64, 10756.64
04/20/98, 10728.17, 10728.17, 10728.17, 10728.17
04/17/98, 10707.64, 10707.64, 10707.64, 10707.64
04/16/98, 10590.48, 10590.48, 10590.48, 10590.48
04/15/98, 10683.76, 10683.76, 10683.76, 10683.76
04/14/98, 10641.23, 10641.23, 10641.23, 10641.23
04/13/98, 10567.53, 10567.53, 10567.53, 10567.53
04/09/98, 10571.23, 10571.23, 10571.23, 10571.23
04/08/98, 10486.72, 10486.72, 10486.72, 10486.72
04/07/98, 10536.73, 10536.73, 10536.73, 10536.73
04/06/98, 10653.88, 10653.88, 10653.88, 10653.88
04/03/98, 10671.59, 10671.59, 10671.59, 10671.59
04/02/98, 10652.80, 10652.80, 10652.80, 10652.80
04/01/98, 10562.79, 10562.79, 10562.79, 10562.79
03/31/98, 10494.72, 10494.72, 10494.72, 10494.72
03/30/98, 10423.24, 10423.24, 10423.24, 10423.24
03/27/98, 10443.07, 10443.07, 10443.07, 10443.07
03/26/98, 10482.20, 10482.20, 10482.20, 10482.20
03/25/98, 10487.78, 10487.78, 10487.78, 10487.78
03/24/98, 10507.21, 10507.21, 10507.21, 10507.21
03/23/98, 10424.39, 10424.39, 10424.39, 10424.39
03/20/98, 10455.88, 10455.88, 10455.88, 10455.88
03/19/98, 10385.08, 10385.08, 10385.08, 10385.08
03/18/98, 10342.89, 10342.89, 10342.89, 10342.89
03/17/98, 10292.77, 10292.77, 10292.77, 10292.77
03/16/98, 10283.95, 10283.95, 10283.95, 10283.95
03/13/98, 10197.16, 10197.16, 10197.16, 10197.16
03/12/98, 10202.60, 10202.60, 10202.60, 10202.60
03/11/98, 10182.11, 10182.11, 10182.11, 10182.11
03/10/98, 10140.43, 10140.43, 10140.43, 10140.43
03/09/98, 10032.41, 10032.41, 10032.41, 10032.41
03/06/98, 10065.95, 10065.95, 10065.95, 10065.95
03/05/98, 9875.03, 9875.03, 9875.03, 9875.03
03/04/98, 9995.45, 9995.45, 9995.45, 9995.45
03/03/98, 10025.15, 10025.15, 10025.15, 10025.15
03/02/98, 10000.64, 10000.64, 10000.64, 10000.64
02/27/98, 10006.44, 10006.44, 10006.44, 10006.44
02/26/98, 9999.61, 9999.61, 9999.61, 9999.61
02/25/98, 9941.85, 9941.85, 9941.85, 9941.85
02/24/98, 9834.35, 9834.35, 9834.35, 9834.35
02/23/98, 9895.56, 9895.56, 9895.56, 9895.56
02/20/98, 9858.56, 9858.56, 9858.56, 9858.56
02/19/98, 9819.73, 9819.73, 9819.73, 9819.73
02/18/98, 9842.06, 9842.06, 9842.06, 9842.06
02/17/98, 9764.23, 9764.23, 9764.23, 9764.23
02/13/98, 9747.14, 9747.14, 9747.14, 9747.14
02/12/98, 9765.80, 9765.80, 9765.80, 9765.80
02/11/98, 9731.98, 9731.98, 9731.98, 9731.98
02/10/98, 9721.35, 9721.35, 9721.35, 9721.35
02/09/98, 9641.79, 9641.79, 9641.79, 9641.79
02/06/98, 9646.73, 9646.73, 9646.73, 9646.73
02/05/98, 9581.86, 9581.86, 9581.86, 9581.86
02/04/98, 9592.82, 9592.82, 9592.82, 9592.82
02/03/98, 9565.62, 9565.62, 9565.62, 9565.62
02/02/98, 9524.34, 9524.34, 9524.34, 9524.34
01/30/98, 9340.80, 9340.80, 9340.80, 9340.80
01/29/98, 9372.49, 9372.49, 9372.49, 9372.49
01/28/98, 9305.62, 9305.62, 9305.62, 9305.62
01/27/98, 9215.96, 9215.96, 9215.96, 9215.96
01/26/98, 9123.34, 9123.34, 9123.34, 9123.34
01/23/98, 9146.39, 9146.39, 9146.39, 9146.39
01/22/98, 9196.76, 9196.76, 9196.76, 9196.76
01/21/98, 9266.15, 9266.15, 9266.15, 9266.15
01/20/98, 9331.61, 9331.61, 9331.61, 9331.61
01/16/98, 9182.38, 9182.38, 9182.38, 9182.38
01/15/98, 9079.75, 9079.75, 9079.75, 9079.75
01/14/98, 9131.34, 9131.34, 9131.34, 9131.34
01/13/98, 9066.06, 9066.06, 9066.06, 9066.06
01/12/98, 8938.57, 8938.57, 8938.57, 8938.57
01/09/98, 8875.47, 8875.47, 8875.47, 8875.47
01/08/98, 9141.11, 9141.11, 9141.11, 9141.11
01/07/98, 9213.10, 9213.10, 9213.10, 9213.10
01/06/98, 9248.53, 9248.53, 9248.53, 9248.53
01/05/98, 9345.25, 9345.25, 9345.25, 9345.25
01/02/98, 9327.70, 9327.70, 9327.70, 9327.70
12/31/97, 9298.19, 9298.19, 9298.19, 9298.19
12/30/97, 9278.38, 9278.38, 9278.38, 9278.38
12/29/97, 9119.24, 9119.24, 9119.24, 9119.24
12/26/97, 8976.00, 8976.00, 8976.00, 8976.00
12/24/97, 8946.64, 8946.64, 8946.64, 8946.64
12/23/97, 8993.70, 8993.70, 8993.70, 8993.70
12/22/97, 9098.85, 9098.85, 9098.85, 9098.85
12/19/97, 9043.11, 9043.11, 9043.11, 9043.11
12/18/97, 9107.99, 9107.99, 9107.99, 9107.99
12/17/97, 9211.27, 9211.27, 9211.27, 9211.27
12/16/97, 9219.51, 9219.51, 9219.51, 9219.51
12/15/97, 9162.76, 9162.76, 9162.76, 9162.76
12/12/97, 9097.85, 9097.85, 9097.85, 9097.85
12/11/97, 9125.19, 9125.19, 9125.19, 9125.19
12/10/97, 9272.23, 9272.23, 9272.23, 9272.23
12/09/97, 9341.99, 9341.99, 9341.99, 9341.99
12/08/97, 9411.33, 9411.33, 9411.33, 9411.33
12/05/97, 9407.88, 9407.88, 9407.88, 9407.88
12/04/97, 9317.77, 9317.77, 9317.77, 9317.77
12/03/97, 9329.74, 9329.74, 9329.74, 9329.74
12/02/97, 9283.76, 9283.76, 9283.76, 9283.76
12/01/97, 9307.19, 9307.19, 9307.19, 9307.19
11/28/97, 9142.43, 9142.43, 9142.43, 9142.43
11/26/97, 9108.12, 9108.12, 9108.12, 9108.12
11/25/97, 9094.20, 9094.20, 9094.20, 9094.20
11/24/97, 9066.93, 9066.93, 9066.93, 9066.93
11/21/97, 9220.06, 9220.06, 9220.06, 9220.06
11/20/97, 9191.74, 9191.74, 9191.74, 9191.74
11/19/97, 9067.28, 9067.28, 9067.28, 9067.28
11/18/97, 9027.09, 9027.09, 9027.09, 9027.09
11/17/97, 9095.19, 9095.19, 9095.19, 9095.19
11/14/97, 8932.58, 8932.58, 8932.58, 8932.58
11/13/97, 8823.61, 8823.61, 8823.61, 8823.61
11/12/97, 8749.82, 8749.82, 8749.82, 8749.82
11/11/97, 8925.59, 8925.59, 8925.59, 8925.59
11/10/97, 8917.32, 8917.32, 8917.32, 8917.32
11/07/97, 8962.17, 8962.17, 8962.17, 8962.17
11/06/97, 9081.73, 9081.73, 9081.73, 9081.73
11/05/97, 9125.63, 9125.63, 9125.63, 9125.63
11/04/97, 9096.59, 9096.59, 9096.59, 9096.59
11/03/97, 9073.72, 9073.72, 9073.72, 9073.72
10/31/97, 8865.25, 8865.25, 8865.25, 8865.25
10/30/97, 8763.71, 8763.71, 8763.71, 8763.71
10/29/97, 8900.80, 8900.80, 8900.80, 8900.80
10/28/97, 8899.85, 8899.85, 8899.85, 8899.85
10/27/97, 8537.05, 8537.05, 8537.05, 8537.05
10/24/97, 9137.09, 9137.09, 9137.09, 9137.09
10/23/97, 9208.60, 9208.60, 9208.60, 9208.60
10/22/97, 9386.91, 9386.91, 9386.91, 9386.91
10/21/97, 9404.62, 9404.62, 9404.62, 9404.62
10/20/97, 9259.56, 9259.56, 9259.56, 9259.56
10/17/97, 9154.76, 9154.76, 9154.76, 9154.76
10/16/97, 9277.90, 9277.90, 9277.90, 9277.90
10/15/97, 9365.47, 9365.47, 9365.47, 9365.47
10/14/97, 9403.22, 9403.22, 9403.22, 9403.22
10/13/97, 9396.86, 9396.86, 9396.86, 9396.86
10/10/97, 9384.40, 9384.40, 9384.40, 9384.40
10/09/97, 9410.17, 9410.17, 9410.17, 9410.17
10/08/97, 9422.42, 9422.42, 9422.42, 9422.42
10/07/97, 9486.69, 9486.69, 9486.69, 9486.69
10/06/97, 9405.84, 9405.84, 9405.84, 9405.84
10/03/97, 9340.08, 9340.08, 9340.08, 9340.08
10/02/97, 9286.82, 9286.82, 9286.82, 9286.82
10/01/97, 9242.81, 9242.81, 9242.81, 9242.81
09/30/97, 9180.21, 9180.21, 9180.21, 9180.21
09/29/97, 9215.39, 9215.39, 9215.39, 9215.39
09/26/97, 9147.19, 9147.19, 9147.19, 9147.19
09/25/97, 9097.46, 9097.46, 9097.46, 9097.46
09/24/97, 9148.23, 9148.23, 9148.23, 9148.23
09/23/97, 9195.63, 9195.63, 9195.63, 9195.63
09/22/97, 9222.33, 9222.33, 9222.33, 9222.33
09/19/97, 9172.69, 9172.69, 9172.69, 9172.69
09/18/97, 9148.29, 9148.29, 9148.29, 9148.29
09/17/97, 9107.84, 9107.84, 9107.84, 9107.84
09/16/97, 9116.86, 9116.86, 9116.86, 9116.86
09/15/97, 8918.32, 8918.32, 8918.32, 8918.32
09/12/97, 8940.11, 8940.11, 8940.11, 8940.11
09/11/97, 8839.31, 8839.31, 8839.31, 8839.31
09/10/97, 8891.01, 8891.01, 8891.01, 8891.01
09/09/97, 8996.08, 8996.08, 8996.08, 8996.08
09/08/97, 8968.81, 8968.81, 8968.81, 8968.81
09/05/97, 8943.92, 8943.92, 8943.92, 8943.92
09/04/97, 8940.93, 8940.93, 8940.93, 8940.93
09/03/97, 8915.05, 8915.05, 8915.05, 8915.05
09/02/97, 8901.72, 8901.72, 8901.72, 8901.72
08/29/97, 8679.98, 8679.98, 8679.98, 8679.98
08/28/97, 8701.79, 8701.79, 8701.79, 8701.79
08/27/97, 8769.18, 8769.18, 8769.18, 8769.18
08/26/97, 8754.44, 8754.44, 8754.44, 8754.44
08/25/97, 8802.69, 8802.69, 8802.69, 8802.69
08/22/97, 8815.84, 8815.84, 8815.84, 8815.84
08/21/97, 8835.17, 8835.17, 8835.17, 8835.17
08/20/97, 8946.54, 8946.54, 8946.54, 8946.54
08/19/97, 8826.76, 8826.76, 8826.76, 8826.76
08/18/97, 8708.58, 8708.58, 8708.58, 8708.58
08/15/97, 8631.37, 8631.37, 8631.37, 8631.37
08/14/97, 8807.29, 8807.29, 8807.29, 8807.29
08/13/97, 8784.77, 8784.77, 8784.77, 8784.77
08/12/97, 8815.90, 8815.90, 8815.90, 8815.90
08/11/97, 8890.10, 8890.10, 8890.10, 8890.10
08/08/97, 8881.84, 8881.84, 8881.84, 8881.84
08/07/97, 9037.10, 9037.10, 9037.10, 9037.10
08/06/97, 9110.42, 9110.42, 9110.42, 9110.42
08/05/97, 9040.55, 9040.55, 9040.55, 9040.55
08/04/97, 9005.06, 9005.06, 9005.06, 9005.06
08/01/97, 8977.58, 8977.58, 8977.58, 8977.58
07/31/97, 9031.43, 9031.43, 9031.43, 9031.43
07/30/97, 9007.36, 9007.36, 9007.36, 9007.36
07/29/97, 8913.60, 8913.60, 8913.60, 8913.60
07/28/97, 8867.93, 8867.93, 8867.93, 8867.93
07/25/97, 8885.71, 8885.71, 8885.71, 8885.71
07/24/97, 8894.45, 8894.45, 8894.45, 8894.45
07/23/97, 8863.62, 8863.62, 8863.62, 8863.62
07/22/97, 8834.07, 8834.07, 8834.07, 8834.07
07/21/97, 8667.27, 8667.27, 8667.27, 8667.27
07/18/97, 8697.78, 8697.78, 8697.78, 8697.78
07/17/97, 8822.87, 8822.87, 8822.87, 8822.87
07/16/97, 8870.57, 8870.57, 8870.57, 8870.57
07/15/97, 8763.66, 8763.66, 8763.66, 8763.66
07/14/97, 8701.10, 8701.10, 8701.10, 8701.10
07/11/97, 8682.70, 8682.70, 8682.70, 8682.70
07/10/97, 8642.28, 8642.28, 8642.28, 8642.28
07/09/97, 8591.40, 8591.40, 8591.40, 8591.40
07/08/97, 8670.44, 8670.44, 8670.44, 8670.44
07/07/97, 8610.86, 8610.86, 8610.86, 8610.86
07/03/97, 8639.34, 8639.34, 8639.34, 8639.34
07/02/97, 8541.51, 8541.51, 8541.51, 8541.51
07/01/97, 8441.43, 8441.43, 8441.43, 8441.43
06/30/97, 8396.87, 8396.87, 8396.87, 8396.87
06/27/97, 8399.76, 8399.76, 8399.76, 8399.76
06/26/97, 8364.37, 8364.37, 8364.37, 8364.37
06/25/97, 8407.21, 8407.21, 8407.21, 8407.21
06/24/97, 8460.86, 8460.86, 8460.86, 8460.86
06/23/97, 8329.99, 8329.99, 8329.99, 8329.99
06/20/97, 8484.51, 8484.51, 8484.51, 8484.51
06/19/97, 8484.16, 8484.16, 8484.16, 8484.16
06/18/97, 8399.17, 8399.17, 8399.17, 8399.17
06/17/97, 8434.43, 8434.43, 8434.43, 8434.43
06/16/97, 8419.85, 8419.85, 8419.85, 8419.85
06/13/97, 8409.93, 8409.93, 8409.93, 8409.93
06/12/97, 8334.22, 8334.22, 8334.22, 8334.22
06/11/97, 8227.15, 8227.15, 8227.15, 8227.15
06/10/97, 8194.77, 8194.77, 8194.77, 8194.77
06/09/97, 8180.24, 8180.24, 8180.24, 8180.24
06/06/97, 8140.16, 8140.16, 8140.16, 8140.16
06/05/97, 8026.56, 8026.56, 8026.56, 8026.56
06/04/97, 7993.99, 7993.99, 7993.99, 7993.99
06/03/97, 8033.58, 8033.58, 8033.58, 8033.58
06/02/97, 8044.46, 8044.46, 8044.46, 8044.46
05/30/97, 8038.50, 8038.50, 8038.50, 8038.50
05/29/97, 8000.97, 8000.97, 8000.97, 8000.97
05/28/97, 8013.05, 8013.05, 8013.05, 8013.05
05/27/97, 8026.60, 8026.60, 8026.60, 8026.60
05/23/97, 8000.32, 8000.32, 8000.32, 8000.32
05/22/97, 7898.29, 7898.29, 7898.29, 7898.29
05/21/97, 7926.27, 7926.27, 7926.27, 7926.27
05/20/97, 7927.23, 7927.23, 7927.23, 7927.23
05/19/97, 7861.07, 7861.07, 7861.07, 7861.07
05/16/97, 7832.41, 7832.41, 7832.41, 7832.41
05/15/97, 7924.24, 7924.24, 7924.24, 7924.24
05/14/97, 7874.56, 7874.56, 7874.56, 7874.56
05/13/97, 7849.22, 7849.22, 7849.22, 7849.22
05/12/97, 7885.88, 7885.88, 7885.88, 7885.88
05/09/97, 7781.11, 7781.11, 7781.11, 7781.11
05/08/97, 7745.41, 7745.41, 7745.41, 7745.41
05/07/97, 7706.98, 7706.98, 7706.98, 7706.98
05/06/97, 7800.26, 7800.26, 7800.26, 7800.26
05/05/97, 7817.30, 7817.30, 7817.30, 7817.30
05/02/97, 7655.70, 7655.70, 7655.70, 7655.70
05/01/97, 7512.41, 7512.41, 7512.41, 7512.41
04/30/97, 7519.29, 7519.29, 7519.29, 7519.29
04/29/97, 7449.46, 7449.46, 7449.46, 7449.46
04/28/97, 7274.23, 7274.23, 7274.23, 7274.23
04/25/97, 7216.51, 7216.51, 7216.51, 7216.51
04/24/97, 7284.90, 7284.90, 7284.90, 7284.90
04/23/97, 7296.89, 7296.89, 7296.89, 7296.89
04/22/97, 7300.29, 7300.29, 7300.29, 7300.29
04/21/97, 7198.92, 7198.92, 7198.92, 7198.92
04/18/97, 7269.47, 7269.47, 7269.47, 7269.47
04/17/97, 7233.56, 7233.56, 7233.56, 7233.56
04/16/97, 7242.99, 7242.99, 7242.99, 7242.99
04/15/97, 7185.50, 7185.50, 7185.50, 7185.50
04/14/97, 7097.53, 7097.53, 7097.53, 7097.53
04/11/97, 7059.97, 7059.97, 7059.97, 7059.97
04/10/97, 7238.13, 7238.13, 7238.13, 7238.13
04/09/97, 7268.61, 7268.61, 7268.61, 7268.61
04/08/97, 7305.75, 7305.75, 7305.75, 7305.75
04/07/97, 7272.99, 7272.99, 7272.99, 7272.99
04/04/97, 7213.96, 7213.96, 7213.96, 7213.96
04/03/97, 7137.61, 7137.61, 7137.61, 7137.61
04/02/97, 7140.67, 7140.67, 7140.67, 7140.67
04/01/97, 7222.42, 7222.42, 7222.42, 7222.42
03/31/97, 7213.53, 7213.53, 7213.53, 7213.53
03/27/97, 7376.84, 7376.84, 7376.84, 7376.84
03/26/97, 7517.39, 7517.39, 7517.39, 7517.39
03/25/97, 7497.33, 7497.33, 7497.33, 7497.33
03/24/97, 7501.44, 7501.44, 7501.44, 7501.44
03/21/97, 7468.07, 7468.07, 7468.07, 7468.07
03/20/97, 7453.85, 7453.85, 7453.85, 7453.85
03/19/97, 7468.57, 7468.57, 7468.57, 7468.57
03/18/97, 7517.90, 7517.90, 7517.90, 7517.90
03/17/97, 7576.67, 7576.67, 7576.67, 7576.67
03/14/97, 7580.93, 7580.93, 7580.93, 7580.93
03/13/97, 7553.13, 7553.13, 7553.13, 7553.13
03/12/97, 7675.29, 7675.29, 7675.29, 7675.29
03/11/97, 7741.15, 7741.15, 7741.15, 7741.15
03/10/97, 7757.04, 7757.04, 7757.04, 7757.04
03/07/97, 7687.12, 7687.12, 7687.12, 7687.12
03/06/97, 7639.68, 7639.68, 7639.68, 7639.68
03/05/97, 7658.89, 7658.89, 7658.89, 7658.89
03/04/97, 7573.41, 7573.41, 7573.41, 7573.41
03/03/97, 7591.52, 7591.52, 7591.52, 7591.52
02/28/97, 7559.42, 7559.42, 7559.42, 7559.42
02/27/97, 7602.59, 7602.59, 7602.59, 7602.59
02/26/97, 7692.26, 7692.26, 7692.26, 7692.26
02/25/97, 7747.56, 7747.56, 7747.56, 7747.56
02/24/97, 7727.40, 7727.40, 7727.40, 7727.40
02/21/97, 7668.96, 7668.96, 7668.96, 7668.96
02/20/97, 7687.25, 7687.25, 7687.25, 7687.25
02/19/97, 7773.11, 7773.11, 7773.11, 7773.11
02/18/97, 7792.57, 7792.57, 7792.57, 7792.57
02/14/97, 7737.86, 7737.86, 7737.86, 7737.86
02/13/97, 7757.39, 7757.39, 7757.39, 7757.39
02/12/97, 7678.65, 7678.65, 7678.65, 7678.65
02/11/97, 7561.24, 7561.24, 7561.24, 7561.24
02/10/97, 7542.75, 7542.75, 7542.75, 7542.75
02/07/97, 7582.92, 7582.92, 7582.92, 7582.92
02/06/97, 7511.88, 7511.88, 7511.88, 7511.88
02/05/97, 7498.36, 7498.36, 7498.36, 7498.36
02/04/97, 7592.64, 7592.64, 7592.64, 7592.64
02/03/97, 7586.76, 7586.76, 7586.76, 7586.76
