Date, Open, High, Low, Close
06/19/08, 3496.85, 3518.87, 3485.01, 3486.71
06/18/08, 3550.55, 3550.55, 3494.13, 3507.97
06/17/08, 3540.16, 3583.56, 3540.16, 3555.58
06/16/08, 3540.81, 3563.03, 3502.68, 3532.83
06/13/08, 3538.93, 3569.22, 3503.80, 3562.67
06/12/08, 3511.97, 3555.35, 3511.97, 3542.59
06/11/08, 3581.68, 3604.26, 3505.16, 3509.39
06/10/08, 3588.60, 3592.98, 3543.97, 3574.70
06/09/08, 3592.72, 3612.31, 3569.99, 3597.34
06/06/08, 3689.94, 3717.62, 3596.63, 3596.70
06/05/08, 3701.03, 3715.00, 3662.34, 3682.83
06/04/08, 3730.99, 3730.99, 3666.78, 3699.05
06/03/08, 3710.18, 3739.55, 3701.97, 3737.34
06/02/08, 3775.39, 3777.97, 3715.50, 3720.50
05/30/08, 3758.47, 3790.52, 3758.44, 3777.85
05/29/08, 3750.35, 3774.25, 3731.76, 3752.24
05/28/08, 3718.38, 3771.42, 3710.86, 3743.18
05/27/08, 3732.99, 3739.31, 3695.40, 3711.03
05/26/08, 3717.41, 3730.76, 3712.28, 3724.90
05/23/08, 3789.75, 3789.75, 3725.82, 3725.82
05/22/08, 3784.17, 3804.98, 3752.66, 3793.03
05/21/08, 3825.75, 3837.20, 3780.68, 3794.13
05/20/08, 3864.73, 3864.73, 3816.72, 3822.31
05/19/08, 3864.41, 3882.28, 3842.91, 3882.28
05/16/08, 3866.41, 3893.68, 3850.90, 3862.91
05/15/08, 3854.15, 3858.58, 3830.67, 3854.86
05/14/08, 3829.48, 3867.59, 3810.80, 3857.46
05/13/08, 3820.08, 3835.12, 3784.95, 3817.07
05/12/08, 3807.30, 3831.49, 3798.01, 3812.69
05/09/08, 3831.52, 3831.52, 3778.45, 3801.59
05/08/08, 3856.32, 3861.91, 3829.93, 3855.86
05/07/08, 3848.50, 3888.84, 3847.20, 3871.78
05/06/08, 3869.15, 3875.84, 3821.76, 3845.08
05/05/08, 3875.53, 3881.90, 3859.16, 3872.15
05/02/08, 3835.38, 3900.30, 3835.38, 3877.50
05/01/08, 3825.02, 3830.91, 3773.09, 3825.02
04/30/08, 3794.28, 3830.91, 3773.09, 3825.02
04/29/08, 3803.43, 3808.77, 3780.39, 3793.63
04/28/08, 3798.87, 3830.24, 3798.87, 3814.76
04/25/08, 3771.67, 3818.54, 3771.67, 3794.39
04/24/08, 3751.33, 3768.27, 3707.23, 3761.96
04/23/08, 3742.08, 3770.49, 3697.94, 3763.55
04/22/08, 3756.99, 3775.55, 3720.49, 3736.12
04/21/08, 3809.00, 3811.27, 3751.86, 3769.89
04/18/08, 3730.39, 3820.36, 3730.39, 3808.59
04/17/08, 3755.21, 3774.01, 3714.98, 3725.23
04/16/08, 3714.67, 3752.13, 3701.51, 3748.56
04/15/08, 3685.06, 3715.56, 3657.32, 3690.75
04/14/08, 3692.03, 3692.03, 3654.60, 3671.28
04/11/08, 3769.73, 3791.74, 3683.88, 3699.99
04/10/08, 3767.08, 3771.24, 3706.41, 3758.05
04/09/08, 3800.12, 3810.48, 3772.41, 3775.93
04/08/08, 3819.77, 3819.77, 3783.57, 3810.51
04/07/08, 3799.64, 3841.91, 3799.64, 3828.46
04/04/08, 3782.62, 3809.87, 3751.96, 3795.20
04/03/08, 3800.31, 3804.87, 3747.85, 3774.94
04/02/08, 3768.53, 3810.17, 3757.96, 3797.90
04/01/08, 3620.24, 3758.59, 3612.72, 3753.55
03/31/08, 3628.08, 3633.42, 3576.76, 3628.06
03/28/08, 3654.32, 3668.62, 3626.33, 3641.05
03/27/08, 3608.17, 3672.69, 3606.06, 3652.11
03/26/08, 3621.16, 3631.73, 3592.05, 3611.45
03/25/08, 3532.56, 3632.59, 3532.56, 3632.59
03/24/08, 3505.90, 3523.51, 3468.10, 3505.90
03/21/08, 3505.90, 3523.51, 3468.10, 3505.90
03/20/08, 3508.83, 3523.51, 3468.10, 3505.90
03/19/08, 3577.50, 3600.88, 3504.32, 3529.54
03/18/08, 3466.76, 3567.83, 3466.75, 3558.66
03/17/08, 3545.99, 3545.99, 3417.25, 3431.82
03/14/08, 3599.91, 3663.39, 3532.62, 3566.59
03/13/08, 3627.40, 3627.40, 3532.22, 3599.58
03/12/08, 3631.69, 3688.67, 3631.69, 3647.64
03/11/08, 3560.47, 3644.08, 3545.64, 3606.59
03/10/08, 3569.61, 3591.00, 3522.43, 3546.10
03/07/08, 3607.36, 3607.65, 3541.47, 3576.68
03/06/08, 3684.96, 3684.96, 3605.46, 3617.68
03/05/08, 3632.59, 3690.82, 3628.76, 3684.54
03/04/08, 3678.66, 3700.15, 3593.61, 3610.20
03/03/08, 3715.59, 3715.59, 3645.55, 3675.51
02/29/08, 3772.16, 3780.52, 3700.93, 3724.50
02/28/08, 3844.72, 3851.72, 3776.45, 3784.27
02/27/08, 3861.18, 3872.20, 3795.23, 3856.69
02/26/08, 3811.86, 3858.41, 3811.86, 3855.03
02/25/08, 3755.48, 3807.76, 3755.48, 3798.99
02/22/08, 3765.36, 3782.10, 3713.71, 3737.11
02/21/08, 3776.34, 3826.86, 3770.54, 3778.21
02/20/08, 3790.62, 3790.62, 3733.81, 3758.47
02/19/08, 3787.35, 3850.42, 3751.02, 3805.27
02/18/08, 3733.33, 3806.40, 3733.33, 3795.12
02/15/08, 3797.89, 3813.21, 3702.23, 3719.28
02/14/08, 3823.94, 3850.45, 3782.68, 3797.89
02/13/08, 3789.90, 3828.49, 3754.42, 3803.21
02/12/08, 3695.36, 3805.66, 3669.51, 3803.76
02/11/08, 3691.71, 3720.63, 3649.34, 3678.16
02/08/08, 3715.76, 3755.72, 3670.31, 3701.17
02/07/08, 3753.09, 3753.09, 3660.27, 3699.29
02/06/08, 3705.22, 3766.39, 3689.25, 3760.12
02/05/08, 3865.34, 3865.34, 3711.20, 3717.08
02/04/08, 3876.18, 3905.50, 3853.58, 3867.16
02/01/08, 3817.28, 3894.89, 3817.28, 3867.47
01/31/08, 3783.02, 3805.68, 3704.28, 3792.80
01/30/08, 3800.06, 3810.73, 3760.07, 3789.31
01/29/08, 3778.74, 3826.57, 3770.70, 3810.01
01/28/08, 3766.18, 3769.70, 3696.16, 3765.41
01/25/08, 3824.28, 3883.53, 3763.86, 3777.06
01/24/08, 3603.67, 3809.07, 3603.67, 3809.07
01/23/08, 3777.89, 3815.27, 3544.02, 3577.99
01/22/08, 3690.29, 3798.60, 3528.88, 3753.68
01/21/08, 3988.42, 3988.42, 3700.86, 3703.05
01/18/08, 4065.34, 4110.24, 3986.67, 3995.17
01/17/08, 4126.88, 4150.66, 4061.03, 4065.76
01/16/08, 4135.37, 4156.49, 4086.50, 4108.34
01/15/08, 4231.25, 4231.27, 4140.94, 4140.94
01/14/08, 4218.05, 4257.00, 4205.69, 4236.68
01/11/08, 4233.29, 4247.19, 4207.71, 4225.31
01/10/08, 4269.17, 4276.09, 4234.81, 4237.62
01/09/08, 4285.34, 4285.34, 4246.92, 4258.32
01/08/08, 4292.40, 4330.56, 4292.40, 4295.23
01/07/08, 4268.43, 4294.45, 4257.22, 4283.37
01/04/08, 4331.25, 4343.46, 4253.69, 4270.53
01/03/08, 4335.91, 4344.36, 4312.34, 4333.42
01/02/08, 4393.53, 4411.59, 4330.73, 4339.23
01/01/08, 4399.72, 4404.15, 4395.61, 4399.72
12/31/07, 4404.15, 4404.15, 4395.61, 4399.72
12/28/07, 4392.77, 4414.95, 4385.32, 4404.64
12/27/07, 4388.76, 4426.05, 4388.76, 4404.61
12/26/07, 4384.55, 4404.25, 4331.97, 4384.55
12/25/07, 4384.55, 4404.25, 4331.97, 4384.55
12/24/07, 4384.55, 4404.25, 4331.97, 4384.55
12/21/07, 4331.97, 4404.25, 4331.97, 4384.55
12/20/07, 4308.48, 4342.41, 4303.45, 4314.70
12/19/07, 4313.85, 4336.24, 4279.54, 4301.34
12/18/07, 4308.05, 4361.23, 4301.43, 4309.14
12/17/07, 4369.07, 4369.07, 4307.34, 4312.47
12/14/07, 4383.42, 4396.67, 4348.85, 4384.65
12/13/07, 4444.51, 4444.51, 4368.78, 4370.76
12/12/07, 4436.13, 4502.80, 4387.28, 4469.47
12/11/07, 4469.33, 4481.21, 4432.37, 4449.95
12/10/07, 4438.12, 4480.27, 4425.72, 4465.52
12/07/07, 4423.14, 4461.34, 4423.14, 4446.34
12/06/07, 4415.14, 4452.08, 4392.75, 4414.66
12/05/07, 4354.97, 4412.73, 4354.97, 4410.00
12/04/07, 4369.35, 4371.94, 4329.27, 4339.10
12/03/07, 4389.01, 4398.51, 4365.56, 4371.67
11/30/07, 4348.99, 4406.77, 4348.99, 4394.95
11/29/07, 4336.25, 4361.76, 4315.02, 4347.00
11/28/07, 4236.37, 4328.77, 4217.15, 4321.74
11/27/07, 4225.39, 4235.62, 4183.62, 4224.44
11/26/07, 4277.22, 4307.67, 4232.44, 4238.00
11/23/07, 4207.70, 4272.10, 4204.96, 4268.53
11/22/07, 4201.82, 4227.47, 4183.00, 4208.92
11/21/07, 4247.49, 4247.49, 4176.30, 4195.58
11/20/07, 4234.14, 4284.32, 4217.93, 4277.24
11/19/07, 4282.08, 4299.64, 4223.82, 4226.70
11/16/07, 4283.12, 4300.38, 4254.91, 4282.40
11/15/07, 4330.77, 4344.77, 4282.93, 4301.44
11/14/07, 4336.23, 4364.33, 4326.24, 4338.28
11/13/07, 4296.19, 4316.68, 4270.34, 4311.98
11/12/07, 4290.58, 4303.90, 4262.69, 4302.88
11/09/07, 4367.72, 4392.55, 4279.16, 4297.83
11/08/07, 4379.93, 4391.22, 4333.88, 4363.60
11/07/07, 4416.99, 4429.68, 4356.71, 4400.34
11/06/07, 4400.35, 4421.27, 4398.99, 4407.34
11/05/07, 4398.31, 4400.25, 4373.72, 4392.80
11/02/07, 4398.23, 4417.14, 4378.85, 4410.08
11/01/07, 4491.64, 4497.32, 4399.08, 4415.27
10/31/07, 4463.14, 4489.79, 4455.03, 4489.79
10/30/07, 4466.46, 4468.07, 4455.87, 4462.95
10/29/07, 4453.42, 4476.44, 4453.42, 4471.46
10/26/07, 4416.61, 4449.36, 4404.28, 4440.23
10/25/07, 4378.81, 4422.14, 4378.71, 4412.12
10/24/07, 4378.99, 4391.51, 4344.40, 4357.14
10/23/07, 4368.27, 4396.13, 4368.27, 4378.42
10/22/07, 4408.78, 4408.78, 4332.45, 4356.24
10/19/07, 4410.75, 4431.42, 4402.14, 4411.26
10/18/07, 4445.82, 4459.57, 4410.62, 4420.38
10/17/07, 4415.17, 4455.37, 4410.29, 4441.80
10/16/07, 4422.66, 4424.13, 4399.31, 4420.91
10/15/07, 4474.78, 4477.95, 4430.81, 4434.98
10/12/07, 4454.34, 4476.02, 4423.84, 4476.02
10/11/07, 4443.37, 4485.50, 4442.25, 4473.57
10/10/07, 4448.44, 4455.95, 4425.39, 4442.61
10/09/07, 4433.54, 4457.89, 4422.58, 4447.58
10/08/07, 4458.14, 4459.49, 4434.10, 4435.87
10/05/07, 4423.36, 4465.45, 4423.26, 4455.31
10/04/07, 4411.52, 4436.14, 4400.21, 4420.39
10/03/07, 4428.87, 4431.55, 4409.13, 4421.58
10/02/07, 4422.16, 4443.77, 4417.56, 4427.01
10/01/07, 4361.59, 4413.24, 4344.11, 4409.65
09/28/07, 4389.08, 4395.52, 4351.96, 4381.71
09/27/07, 4384.12, 4404.10, 4381.39, 4388.98
09/26/07, 4341.92, 4375.41, 4341.92, 4364.40
09/25/07, 4345.83, 4348.17, 4303.62, 4328.89
09/24/07, 4363.52, 4375.39, 4350.34, 4360.63
09/21/07, 4355.47, 4393.91, 4350.89, 4370.35
09/20/07, 4369.23, 4375.76, 4346.24, 4366.16
09/19/07, 4310.52, 4401.46, 4310.52, 4389.33
09/18/07, 4177.11, 4268.58, 4167.87, 4264.42
09/17/07, 4215.32, 4215.96, 4165.37, 4184.61
09/14/07, 4236.90, 4236.90, 4191.50, 4221.34
09/13/07, 4202.37, 4254.21, 4180.47, 4249.01
09/12/07, 4197.90, 4215.65, 4172.23, 4210.69
09/11/07, 4161.50, 4206.16, 4159.93, 4197.35
09/10/07, 4165.53, 4192.78, 4131.48, 4136.45
09/07/07, 4251.68, 4265.18, 4154.09, 4162.42
09/06/07, 4250.21, 4268.40, 4202.92, 4256.12
09/05/07, 4312.44, 4318.93, 4235.41, 4235.41
09/04/07, 4288.08, 4326.96, 4262.12, 4324.35
09/03/07, 4297.96, 4306.77, 4288.00, 4295.99
08/31/07, 4264.40, 4313.02, 4259.54, 4294.56
08/30/07, 4215.92, 4253.63, 4191.83, 4246.12
08/29/07, 4149.97, 4197.64, 4135.74, 4193.58
08/28/07, 4235.28, 4235.28, 4164.58, 4170.68
08/27/07, 4247.29, 4261.43, 4236.92, 4240.95
08/24/07, 4212.79, 4249.56, 4201.80, 4238.63
08/23/07, 4254.03, 4268.54, 4225.89, 4225.89
08/22/07, 4187.51, 4240.59, 4187.25, 4226.52
08/21/07, 4179.34, 4197.18, 4127.17, 4175.07
08/20/07, 4180.96, 4209.63, 4168.64, 4173.29
08/17/07, 4059.03, 4215.57, 4028.72, 4157.20
08/16/07, 4148.74, 4148.74, 4060.43, 4062.33
08/15/07, 4170.99, 4192.32, 4136.52, 4183.06
08/14/07, 4237.74, 4257.65, 4183.66, 4195.60
08/13/07, 4189.03, 4257.94, 4189.03, 4255.79
08/10/07, 4235.01, 4235.01, 4139.26, 4161.29
08/09/07, 4353.90, 4353.90, 4245.84, 4275.18
08/08/07, 4296.11, 4374.67, 4296.11, 4364.22
08/07/07, 4229.30, 4276.80, 4229.30, 4276.80
08/06/07, 4201.66, 4221.92, 4181.80, 4202.78
08/03/07, 4295.79, 4304.28, 4222.72, 4229.19
08/02/07, 4262.68, 4306.96, 4261.27, 4288.66
08/01/07, 4264.28, 4276.00, 4188.02, 4237.05
07/31/07, 4261.12, 4324.43, 4261.12, 4315.69
07/30/07, 4246.86, 4265.49, 4211.47, 4239.18
07/27/07, 4237.61, 4287.04, 4208.16, 4244.58
07/26/07, 4373.71, 4387.00, 4252.92, 4252.92
07/25/07, 4395.61, 4419.94, 4339.59, 4360.90
07/24/07, 4474.42, 4481.41, 4407.37, 4412.06
07/23/07, 4444.93, 4482.75, 4428.26, 4482.75
07/20/07, 4516.29, 4530.77, 4442.58, 4445.23
07/19/07, 4493.44, 4533.33, 4493.44, 4522.64
07/18/07, 4512.43, 4519.60, 4472.22, 4472.22
07/17/07, 4555.78, 4555.78, 4515.16, 4538.31
07/16/07, 4547.68, 4564.03, 4539.74, 4557.57
07/13/07, 4537.39, 4560.69, 4532.15, 4542.57
07/12/07, 4458.16, 4517.70, 4434.81, 4517.70
07/11/07, 4448.82, 4455.88, 4403.56, 4447.52
07/10/07, 4526.81, 4545.03, 4461.73, 4474.15
07/09/07, 4530.45, 4551.27, 4522.81, 4528.76
07/06/07, 4492.09, 4524.45, 4486.50, 4524.45
07/05/07, 4533.00, 4537.93, 4486.72, 4491.87
07/04/07, 4519.42, 4530.20, 4515.25, 4524.24
07/03/07, 4483.38, 4522.48, 4483.38, 4513.01
07/02/07, 4471.80, 4479.81, 4450.29, 4470.26
06/29/07, 4467.17, 4489.77, 4441.18, 4489.77
06/28/07, 4433.90, 4458.98, 4433.90, 4457.99
06/27/07, 4418.86, 4418.88, 4383.37, 4412.12
06/26/07, 4451.93, 4460.45, 4420.79, 4433.04
06/25/07, 4456.78, 4478.18, 4423.82, 4471.13
06/22/07, 4496.10, 4509.19, 4470.55, 4479.36
06/21/07, 4527.38, 4527.38, 4462.59, 4488.66
06/20/07, 4539.37, 4572.82, 4538.61, 4545.61
06/19/07, 4529.84, 4547.99, 4516.69, 4527.22
06/18/07, 4551.30, 4559.73, 4517.16, 4530.22
06/15/07, 4491.46, 4556.04, 4491.46, 4551.00
06/14/07, 4427.15, 4485.04, 4427.15, 4485.04
06/13/07, 4372.54, 4413.42, 4349.72, 4401.68
06/12/07, 4408.51, 4421.34, 4368.38, 4383.02
06/11/07, 4394.49, 4418.81, 4394.49, 4415.50
06/08/07, 4376.55, 4399.13, 4330.27, 4376.42
06/07/07, 4446.39, 4461.81, 4369.47, 4381.45
06/06/07, 4511.02, 4516.27, 4434.77, 4437.29
06/05/07, 4542.89, 4550.35, 4507.10, 4513.18
06/04/07, 4550.02, 4556.12, 4521.05, 4537.81
06/01/07, 4516.03, 4562.39, 4515.27, 4556.97
05/31/07, 4484.50, 4522.24, 4484.50, 4512.65
05/30/07, 4457.04, 4470.50, 4426.64, 4468.72
05/29/07, 4480.04, 4483.84, 4462.28, 4474.81
05/28/07, 4463.52, 4470.64, 4421.42, 4463.52
05/25/07, 4439.65, 4470.64, 4421.42, 4463.52
05/24/07, 4477.04, 4495.92, 4449.32, 4452.70
05/23/07, 4473.50, 4500.61, 4472.05, 4499.69
05/22/07, 4466.53, 4483.70, 4457.35, 4469.88
05/21/07, 4482.33, 4484.78, 4459.91, 4465.54
05/18/07, 4428.96, 4484.13, 4425.05, 4480.81
05/17/07, 4431.87, 4441.27, 4418.81, 4428.57
05/16/07, 4434.53, 4445.22, 4415.67, 4422.62
05/15/07, 4400.79, 4444.97, 4390.51, 4441.03
05/14/07, 4435.10, 4446.57, 4406.46, 4413.72
05/11/07, 4376.45, 4425.35, 4331.36, 4423.07
05/10/07, 4422.41, 4427.61, 4387.19, 4391.87
05/09/07, 4421.84, 4437.86, 4402.16, 4425.03
05/08/07, 4434.96, 4435.60, 4398.01, 4411.32
05/07/07, 4448.06, 4452.82, 4432.88, 4441.31
05/04/07, 4429.28, 4449.33, 4413.04, 4445.59
05/03/07, 4429.50, 4432.17, 4394.19, 4427.32
05/02/07, 4401.94, 4423.84, 4397.34, 4415.48
05/01/07, 4392.34, 4409.42, 4370.27, 4392.34
04/30/07, 4378.25, 4409.42, 4370.27, 4392.34
04/27/07, 4407.70, 4412.91, 4366.85, 4383.13
04/26/07, 4415.82, 4434.06, 4403.06, 4414.21
04/25/07, 4380.59, 4415.96, 4380.59, 4404.44
04/24/07, 4399.17, 4402.86, 4348.69, 4367.83
04/23/07, 4416.07, 4428.42, 4390.94, 4400.12
04/20/07, 4350.67, 4431.33, 4350.67, 4416.79
04/19/07, 4330.36, 4339.93, 4288.11, 4339.93
04/18/07, 4377.78, 4377.78, 4338.51, 4358.95
04/17/07, 4374.36, 4391.28, 4348.62, 4384.38
04/16/07, 4333.95, 4380.52, 4333.39, 4379.25
04/13/07, 4285.56, 4319.28, 4284.03, 4317.35
04/12/07, 4290.11, 4291.10, 4249.30, 4280.02
04/11/07, 4298.24, 4326.70, 4284.92, 4293.20
04/10/07, 4275.68, 4307.66, 4267.01, 4301.47
04/09/07, 4271.54, 4274.17, 4253.79, 4271.54
04/06/07, 4271.54, 4274.17, 4253.79, 4271.54
04/05/07, 4259.98, 4274.17, 4253.79, 4271.54
04/04/07, 4252.71, 4261.83, 4242.05, 4261.83
04/03/07, 4199.54, 4248.07, 4199.54, 4246.30
04/02/07, 4177.31, 4191.76, 4163.77, 4189.55
03/30/07, 4177.67, 4207.76, 4160.35, 4181.03
03/29/07, 4139.70, 4182.12, 4139.70, 4180.07
03/28/07, 4143.80, 4143.80, 4107.98, 4128.20
03/27/07, 4152.38, 4172.87, 4144.09, 4153.61
03/26/07, 4190.74, 4193.31, 4122.46, 4142.11
03/23/07, 4166.73, 4196.15, 4148.83, 4191.58
03/22/07, 4088.91, 4177.29, 4088.91, 4170.08
03/21/07, 4076.94, 4095.94, 4070.96, 4078.29
03/20/07, 4055.09, 4079.74, 4027.13, 4079.52
03/19/07, 3992.25, 4055.49, 3992.25, 4055.49
03/16/07, 3980.78, 4011.32, 3954.60, 3984.54
03/15/07, 3918.53, 3985.57, 3918.53, 3985.57
03/14/07, 4012.91, 4012.91, 3906.15, 3906.15
03/13/07, 4068.19, 4073.88, 4017.74, 4017.74
03/12/07, 4095.77, 4114.60, 4051.90, 4066.78
03/09/07, 4080.59, 4105.22, 4052.17, 4091.67
03/08/07, 4032.35, 4082.58, 4032.35, 4082.58
03/07/07, 4013.55, 4033.60, 4005.74, 4021.97
03/06/07, 3994.72, 4020.04, 3991.67, 4010.39
03/05/07, 4006.91, 4006.91, 3923.64, 3980.06
03/02/07, 4042.02, 4068.44, 3981.08, 4011.63
03/01/07, 4084.64, 4111.34, 3967.30, 4031.30
02/28/07, 4153.84, 4153.84, 4068.05, 4087.12
02/27/07, 4262.46, 4262.46, 4152.74, 4156.73
02/26/07, 4248.34, 4278.22, 4248.34, 4272.32
02/23/07, 4245.33, 4251.23, 4226.93, 4245.99
02/22/07, 4242.17, 4267.74, 4237.33, 4241.48
02/21/07, 4257.70, 4271.03, 4220.94, 4232.52
02/20/07, 4263.46, 4268.56, 4224.00, 4250.30
02/19/07, 4248.74, 4274.65, 4248.74, 4266.23
02/16/07, 4257.83, 4257.83, 4239.61, 4247.40
02/15/07, 4266.37, 4266.86, 4248.76, 4258.13
02/14/07, 4244.76, 4268.86, 4240.36, 4267.02
02/13/07, 4214.65, 4239.03, 4214.65, 4239.03
02/12/07, 4244.73, 4244.73, 4204.01, 4213.85
02/09/07, 4227.91, 4258.01, 4227.91, 4248.24
02/08/07, 4251.24, 4255.44, 4213.81, 4225.92
02/07/07, 4235.99, 4254.31, 4235.99, 4251.06
02/06/07, 4232.12, 4250.86, 4227.98, 4233.47
02/05/07, 4227.72, 4235.90, 4215.07, 4227.47
02/02/07, 4214.83, 4237.82, 4213.94, 4228.39
02/01/07, 4190.98, 4230.04, 4190.98, 4211.32
01/31/07, 4193.74, 4199.16, 4170.38, 4178.54
01/30/07, 4166.28, 4201.09, 4157.08, 4195.22
01/29/07, 4151.83, 4173.53, 4143.31, 4166.83
01/26/07, 4162.78, 4169.30, 4131.11, 4149.01
01/25/07, 4187.42, 4210.63, 4163.23, 4175.70
01/24/07, 4146.20, 4192.18, 4146.20, 4187.55
01/23/07, 4145.71, 4154.25, 4114.30, 4140.19
01/22/07, 4173.47, 4186.35, 4137.89, 4140.61
01/19/07, 4135.02, 4177.13, 4115.37, 4173.07
01/18/07, 4152.21, 4172.49, 4125.43, 4137.31
01/17/07, 4168.89, 4179.14, 4130.68, 4146.73
01/16/07, 4188.00, 4196.36, 4166.04, 4169.18
01/15/07, 4179.06, 4200.32, 4179.06, 4187.36
01/12/07, 4166.51, 4176.92, 4151.14, 4174.80
01/11/07, 4099.47, 4165.95, 4091.86, 4165.95
01/10/07, 4122.73, 4122.73, 4077.88, 4090.88
01/09/07, 4129.60, 4153.90, 4129.49, 4129.49
01/08/07, 4130.33, 4148.14, 4111.67, 4123.33
01/05/07, 4174.37, 4174.37, 4129.35, 4129.35
01/04/07, 4180.50, 4180.67, 4152.41, 4177.76
01/03/07, 4184.49, 4195.53, 4173.00, 4188.24
01/02/07, 4128.90, 4183.00, 4128.90, 4182.12
01/01/07, 4119.94, 4142.01, 4119.94, 4119.94
12/29/06, 4130.12, 4142.01, 4119.94, 4119.94
12/28/06, 4137.44, 4142.06, 4125.14, 4130.66
12/27/06, 4079.70, 4134.86, 4079.70, 4134.86
12/26/06, 4073.50, 4109.86, 4072.62, 4073.50
12/25/06, 4073.50, 4109.86, 4072.62, 4073.50
12/22/06, 4109.86, 4109.86, 4072.62, 4073.50
12/21/06, 4111.85, 4125.27, 4104.46, 4112.10
12/20/06, 4108.30, 4130.80, 4108.30, 4118.54
12/19/06, 4121.01, 4121.01, 4085.18, 4100.48
12/18/06, 4140.99, 4141.46, 4129.65, 4130.06
12/15/06, 4119.08, 4147.38, 4119.08, 4140.66
12/14/06, 4100.49, 4122.89, 4099.98, 4118.84
12/13/06, 4063.14, 4096.28, 4054.64, 4094.33
12/12/06, 4052.55, 4062.20, 4044.02, 4059.74
12/11/06, 4024.14, 4055.74, 4024.14, 4052.89
12/08/06, 4011.63, 4028.14, 3980.66, 4019.89
12/07/06, 3997.09, 4039.25, 3991.84, 4018.69
12/06/06, 4007.75, 4015.80, 3987.15, 4002.31
12/05/06, 3966.61, 4014.55, 3961.06, 4007.94
12/04/06, 3935.81, 3965.16, 3927.40, 3962.93
12/01/06, 3993.03, 4011.96, 3914.46, 3932.09
11/30/06, 4027.46, 4036.72, 3983.05, 3987.23
11/29/06, 3983.51, 4023.89, 3983.51, 4023.09
11/28/06, 3976.16, 3990.75, 3951.94, 3975.11
11/27/06, 4045.05, 4053.68, 3978.25, 3978.25
11/24/06, 4076.14, 4078.44, 4028.30, 4048.16
11/23/06, 4099.96, 4105.18, 4070.31, 4085.76
11/22/06, 4105.91, 4118.40, 4084.71, 4094.97
11/21/06, 4095.27, 4112.27, 4090.91, 4096.06
11/20/06, 4074.59, 4101.04, 4049.44, 4095.75
11/17/06, 4106.78, 4107.24, 4066.05, 4080.03
11/16/06, 4107.71, 4116.79, 4096.67, 4109.81
11/15/06, 4089.39, 4110.53, 4089.39, 4108.83
11/14/06, 4087.11, 4097.05, 4068.51, 4084.33
11/13/06, 4063.01, 4095.55, 4059.51, 4086.14
11/10/06, 4067.10, 4072.42, 4048.97, 4063.84
11/09/06, 4071.17, 4081.70, 4059.21, 4073.00
11/08/06, 4064.92, 4078.99, 4047.19, 4073.81
11/07/06, 4047.63, 4075.99, 4045.52, 4072.86
11/06/06, 3991.47, 4045.22, 3991.47, 4045.22
11/03/06, 3979.73, 4010.44, 3971.83, 3990.46
11/02/06, 4003.97, 4010.72, 3961.64, 3974.62
11/01/06, 4003.80, 4029.57, 3999.78, 4014.34
10/31/06, 4003.92, 4019.84, 3990.01, 4004.80
10/30/06, 4007.26, 4007.26, 3979.81, 4004.92
10/27/06, 4029.07, 4039.77, 3998.43, 4017.27
10/26/06, 4026.47, 4047.54, 4019.98, 4027.29
10/25/06, 4011.18, 4025.56, 4004.86, 4019.14
10/24/06, 4018.21, 4022.87, 4003.96, 4014.01
10/23/06, 4001.63, 4024.75, 3982.02, 4019.02
10/20/06, 3991.86, 4016.63, 3981.18, 3998.19
10/19/06, 3986.30, 4000.76, 3967.98, 3986.82
10/18/06, 3958.29, 4007.17, 3958.29, 3991.38
10/17/06, 3993.04, 3993.33, 3947.39, 3949.57
10/16/06, 4000.30, 4007.38, 3987.52, 4001.97
10/13/06, 4002.28, 4008.67, 3986.41, 3999.07
10/12/06, 3966.39, 4000.49, 3964.44, 3999.89
10/11/06, 3956.15, 3969.72, 3939.78, 3967.39
10/10/06, 3946.55, 3963.20, 3943.35, 3960.67
10/09/06, 3932.33, 3942.17, 3921.81, 3939.48
10/06/06, 3939.28, 3950.06, 3919.88, 3940.31
10/05/06, 3921.17, 3949.47, 3921.17, 3939.86
10/04/06, 3884.39, 3914.73, 3883.38, 3914.73
10/03/06, 3886.09, 3886.09, 3858.87, 3880.14
10/02/06, 3902.03, 3917.40, 3875.76, 3892.48
09/29/06, 3898.07, 3921.15, 3894.87, 3899.41
09/28/06, 3893.86, 3907.41, 3885.32, 3894.98
09/27/06, 3877.55, 3899.04, 3871.12, 3896.18
09/26/06, 3838.00, 3877.79, 3838.00, 3872.92
09/25/06, 3815.13, 3842.67, 3802.47, 3822.12
09/22/06, 3839.51, 3839.65, 3800.65, 3812.73
09/21/06, 3840.20, 3867.74, 3831.23, 3857.14
09/20/06, 3782.15, 3843.26, 3775.48, 3841.31
09/19/06, 3807.67, 3811.25, 3770.36, 3780.18
09/18/06, 3813.73, 3823.92, 3790.83, 3808.47
09/15/06, 3800.99, 3825.15, 3789.18, 3812.11
09/14/06, 3809.08, 3824.77, 3786.70, 3796.59
09/13/06, 3799.86, 3810.07, 3787.11, 3805.55
09/12/06, 3744.91, 3792.73, 3729.36, 3788.96
09/11/06, 3745.78, 3745.78, 3709.81, 3742.06
09/08/06, 3745.99, 3762.09, 3736.31, 3750.08
09/07/06, 3766.80, 3766.80, 3729.77, 3739.70
